Vendor,Vendor SKU,Link,Price,Shape,Carat Weight,Color Grade,Cut Grade,Clarity Grade,Fluorescence,Polish Grade,Symmetry Grade,Depth (%),Table,Girdle,Culet,Width,Height,Depth,Grading Lab,Grading Certificate ID,Grading Link,Origin,360 Video Link
Brilliant Earth,17866771A,https://www.brilliantearth.com/loose-diamonds/view_detail/76518851/,310,Round,0.31,J,Very Good,VVS2,None,Excellent,Excellent,64.1,56,"Stk_To_Thk, Faceted",None,4.23,4.22,2.71,GIA,6545577996,https://www.gia.edu/report-check?reportno=6545577996,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=6545577996&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,17547500A,https://www.brilliantearth.com/loose-diamonds/view_detail/76512279/,310,Round,0.28,G,Super Ideal,SI1,None,Excellent,Excellent,62.3,57,"Med_To_Stk, Faceted",None,4.22,4.21,2.63,GIA,2546309498,https://www.gia.edu/report-check?reportno=2546309498,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=2546309498&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,18006545Y,https://www.brilliantearth.com/loose-diamonds/view_detail/76490527/,310,Round,0.3,E,Super Ideal,SI1,None,Excellent,Excellent,62.3,55,Medium - Slightly Thick,None,4.29,4.27,2.67,GIA,7491218964,https://www.gia.edu/report-check?reportno=7491218964,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=7491218964&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,18347782A,https://www.brilliantearth.com/loose-diamonds/view_detail/76566016/,320,Round,0.32,J,Super Ideal,VS1,Medium,Excellent,Excellent,62.3,57,"Med_To_Stk, Faceted",None,4.41,4.38,2.74,GIA,6542733259,https://www.gia.edu/report-check?reportno=6542733259,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=6542733259&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,18347659A,https://www.brilliantearth.com/loose-diamonds/view_detail/76569065/,320,Round,0.4,E,Good,SI1,Strong,Very Good,Very Good,65,56,"Slightly Thick - Thick, Faceted",None,4.6,4.57,2.98,GIA,2504117540,https://www.gia.edu/report-check?reportno=2504117540,Mined,
Brilliant Earth,16697388A,https://www.brilliantearth.com/loose-diamonds/view_detail/76480211/,320,Marquise,0.3,I,Very Good,VS2,Faint,Very Good,Good,66.3,56,Thick - Extremely Thick,None,6.56,3.44,2.28,GIA,5543120602,https://www.gia.edu/report-check?reportno=5543120602,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=5543120602&surl=//image.brilliantearth.com/media/v360/&version=20
Brilliant Earth,14642719A,https://www.brilliantearth.com/loose-diamonds/view_detail/76518859/,320,Round,0.32,G,Super Ideal,VS2,Strong,Excellent,Excellent,62.4,57,"Medium - Slightly Thick, Faceted",None,4.38,4.35,2.72,GIA,3525226258,https://www.gia.edu/report-check?reportno=3525226258,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=3525226258&surl=//image.brilliantearth.com/media/v360/&version=6
Brilliant Earth,17934528A,https://www.brilliantearth.com/loose-diamonds/view_detail/76518712/,320,Round,0.25,H,Super Ideal,VS1,None,Excellent,Excellent,61.2,59,"Medium, Faceted",None,4.07,4.05,2.48,GIA,2546575506,https://www.gia.edu/report-check?reportno=2546575506,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=2546575506&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,17866620A,https://www.brilliantearth.com/loose-diamonds/view_detail/76518869/,320,Round,0.31,I,Super Ideal,SI1,None,Excellent,Excellent,61,57,"Thn_To_Med, Faceted",None,4.39,4.36,2.67,GIA,6542463062,https://www.gia.edu/report-check?reportno=6542463062,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=6542463062&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,15117253A,https://www.brilliantearth.com/loose-diamonds/view_detail/76517856/,320,Round,0.31,G,Very Good,SI2,None,Excellent,Excellent,63.4,57,"Stk_To_Thk, Faceted",None,4.28,4.26,2.71,GIA,7521698974,https://www.gia.edu/report-check?reportno=7521698974,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=7521698974&surl=//image.brilliantearth.com/media/v360/&version=12
Brilliant Earth,14964283A,https://www.brilliantearth.com/loose-diamonds/view_detail/76517858/,320,Round,0.31,I,Very Good,VVS2,Faint,Excellent,Very Good,63.2,57,"Medium - Slightly Thick, Faceted",None,4.31,4.28,2.72,GIA,2527375686,https://www.gia.edu/report-check?reportno=2527375686,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=2527375686&surl=//image.brilliantearth.com/media/v360/&version=6
Brilliant Earth,18006477Y,https://www.brilliantearth.com/loose-diamonds/view_detail/75599178/,320,Pear,0.31,H,Ideal,VS2,None,Excellent,Very Good,62.4,60,Medium - Thick,None,5.75,3.82,2.39,GIA,6545239653,https://www.gia.edu/report-check?reportno=6545239653,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=6545239653&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,17804797Y,https://www.brilliantearth.com/loose-diamonds/view_detail/74240796/,320,Round,0.3,G,Super Ideal,SI2,None,Excellent,Excellent,60.2,59,Medium - Slightly Thick,None,4.38,4.36,2.63,GIA,2536551731,https://www.gia.edu/report-check?reportno=2536551731,Mined,
Brilliant Earth,16625888Y,https://www.brilliantearth.com/loose-diamonds/view_detail/61663437/,320,Emerald,0.3,E,Super Ideal,SI1,None,Excellent,Excellent,65.6,69,Slightly Thick - Thick,None,4.74,3.14,2.06,GIA,1518361335,https://www.gia.edu/report-check?reportno=1518361335,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=1518361335&surl=//image.brilliantearth.com/media/v360/&version=18
Brilliant Earth,13821720Y,https://www.brilliantearth.com/loose-diamonds/view_detail/50987589/,320,Emerald,0.3,F,Very Good,VVS1,None,Excellent,Good,64.1,68,Very Thick-Extremely Thick,None,4.3,3.29,2.11,GIA,7511481661,https://www.gia.edu/report-check?reportno=7511481661,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=7511481661&surl=//image.brilliantearth.com/media/v360/&version=24
Brilliant Earth,18471144A,https://www.brilliantearth.com/loose-diamonds/view_detail/76841037/,320,Round,0.3,J,Ideal,VVS1,Faint,Excellent,Very Good,62.8,57,"Med_To_Stk, Faceted",None,4.3,4.25,2.68,GIA,1545830207,https://www.gia.edu/report-check?reportno=1545830207,Mined,
Brilliant Earth,18471227A,https://www.brilliantearth.com/loose-diamonds/view_detail/76840952/,320,Round,0.3,G,Very Good,SI1,None,Very Good,Excellent,64.2,57,"Stk_To_Thk, Faceted",None,4.21,4.19,2.69,GIA,6541830103,https://www.gia.edu/report-check?reportno=6541830103,Mined,
Brilliant Earth,18471174A,https://www.brilliantearth.com/loose-diamonds/view_detail/76840923/,320,Round,0.3,G,Very Good,SI1,None,Excellent,Very Good,64,58,"Stk_To_Thk, Faceted",None,4.23,4.2,2.7,GIA,6545830920,https://www.gia.edu/report-check?reportno=6545830920,Mined,
Brilliant Earth,18348114A,https://www.brilliantearth.com/loose-diamonds/view_detail/76568794/,320,Round,0.27,E,Very Good,SI1,None,Excellent,Very Good,63.1,59,"Slightly Thick - Thick, Faceted",None,4.12,4.07,2.58,GIA,5232764062,https://www.gia.edu/report-check?reportno=5232764062,Mined,
Brilliant Earth,18347770A,https://www.brilliantearth.com/loose-diamonds/view_detail/76565667/,320,Round,0.26,G,Super Ideal,VS1,Faint,Excellent,Excellent,61.6,55,"Medium - Slightly Thick, Faceted",None,4.14,4.12,2.55,GIA,2235836691,https://www.gia.edu/report-check?reportno=2235836691,Mined,
Brilliant Earth,18347485A,https://www.brilliantearth.com/loose-diamonds/view_detail/76565509/,320,Round,0.4,E,Good,SI1,Strong,Very Good,Excellent,65.5,57,"Thick - Very Thick, Faceted",None,4.57,4.55,2.99,GIA,6501117539,https://www.gia.edu/report-check?reportno=6501117539,Mined,
Brilliant Earth,17203106A,https://www.brilliantearth.com/loose-diamonds/view_detail/76515532/,320,Round,0.28,H,Very Good,VS1,None,Excellent,Excellent,62.8,57,"Medium - Thick, Faceted",None,4.17,4.15,2.61,GIA,2235824826,https://www.gia.edu/report-check?reportno=2235824826,Mined,
Brilliant Earth,17203305A,https://www.brilliantearth.com/loose-diamonds/view_detail/76513003/,320,Round,0.27,F,Ideal,SI1,None,Excellent,Very Good,62.2,58,"Medium - Slightly Thick, Faceted",None,4.13,4.12,2.57,GIA,2235824738,https://www.gia.edu/report-check?reportno=2235824738,Mined,
Brilliant Earth,18085443A,https://www.brilliantearth.com/loose-diamonds/view_detail/76512368/,320,Round,0.32,H,Super Ideal,SI2,None,Excellent,Excellent,61.7,58,"Med_To_Stk, Faceted",None,4.39,4.38,2.7,GIA,1549659389,https://www.gia.edu/report-check?reportno=1549659389,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=1549659389&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,16791656A,https://www.brilliantearth.com/loose-diamonds/view_detail/76485414/,320,Princess,0.32,I,Very Good,VS1,None,Very Good,Very Good,72.9,74,Thin - Slightly Thick,None,3.74,3.72,2.71,GIA,1548195783,https://www.gia.edu/report-check?reportno=1548195783,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=1548195783&surl=//image.brilliantearth.com/media/v360/&version=16
Brilliant Earth,18471156A,https://www.brilliantearth.com/loose-diamonds/view_detail/76840891/,320,Round,0.3,I,Super Ideal,VS2,None,Excellent,Excellent,62.5,56,"Med_To_Stk, Faceted",None,4.29,4.27,2.67,GIA,6545831064,https://www.gia.edu/report-check?reportno=6545831064,Mined,
Brilliant Earth,18347607A,https://www.brilliantearth.com/loose-diamonds/view_detail/76565533/,320,Round,0.25,G,Very Good,VS2,None,Excellent,Very Good,63.2,57,"Medium - Slightly Thick, Faceted",None,3.98,3.97,2.51,GIA,2231764018,https://www.gia.edu/report-check?reportno=2231764018,Mined,
Brilliant Earth,17934503A,https://www.brilliantearth.com/loose-diamonds/view_detail/76517289/,320,Round,0.28,H,Very Good,VS2,None,Excellent,Excellent,62.5,57,"Med_To_Stk, Faceted",None,4.18,4.16,2.61,GIA,5546575887,https://www.gia.edu/report-check?reportno=5546575887,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=5546575887&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,17547508A,https://www.brilliantearth.com/loose-diamonds/view_detail/76515470/,320,Round,0.28,I,Very Good,IF,None,Excellent,Very Good,62.5,59,"Stk_To_Thk, Faceted",None,4.16,4.13,2.59,GIA,6541310277,https://www.gia.edu/report-check?reportno=6541310277,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=6541310277&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,17299560A,https://www.brilliantearth.com/loose-diamonds/view_detail/76515228/,320,Round,0.31,H,Super Ideal,SI1,Faint,Excellent,Excellent,61.1,58,"Medium, Faceted",None,4.39,4.36,2.67,GIA,7546295745,https://www.gia.edu/report-check?reportno=7546295745,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=7546295745&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,17172865A,https://www.brilliantearth.com/loose-diamonds/view_detail/76479759/,320,Emerald,0.31,E,Very Good,SI2,None,Very Good,Good,65.8,68,Medium - Thick,None,4.61,3.28,2.16,GIA,1547391869,https://www.gia.edu/report-check?reportno=1547391869,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=1547391869&surl=//image.brilliantearth.com/media/v360/&version=10
Brilliant Earth,17400323Y,https://www.brilliantearth.com/loose-diamonds/view_detail/74138831/,320,Round,0.32,J,Super Ideal,VS1,Medium,Excellent,Excellent,61.2,58,Thin - Slightly Thick,,4.44,4.42,2.71,GIA,1548363562,https://www.gia.edu/report-check?reportno=1548363562,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=1548363562&surl=//image.brilliantearth.com/media/v360/&version=2
Brilliant Earth,17934590A,https://www.brilliantearth.com/loose-diamonds/view_detail/76516159/,320,Round,0.27,G,Very Good,VS1,None,Excellent,Excellent,62.2,57,"Med_To_Stk, Faceted",None,4.15,4.14,2.58,GIA,5543575942,https://www.gia.edu/report-check?reportno=5543575942,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=5543575942&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,17663293A,https://www.brilliantearth.com/loose-diamonds/view_detail/76517429/,320,Round,0.25,H,Super Ideal,VS1,None,Excellent,Excellent,60.5,58,"Medium, Faceted",None,4.12,4.1,2.49,GIA,3545288798,https://www.gia.edu/report-check?reportno=3545288798,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=3545288798&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,17200168A,https://www.brilliantearth.com/loose-diamonds/view_detail/76518081/,320,Round,0.26,G,Super Ideal,VS1,Faint,Excellent,Excellent,61,58,"Medium, Faceted",None,4.13,4.12,2.52,GIA,1232814217,https://www.gia.edu/report-check?reportno=1232814217,Mined,
Brilliant Earth,17934612A,https://www.brilliantearth.com/loose-diamonds/view_detail/76517995/,320,Round,0.26,I,Ideal,IF,None,Excellent,Very Good,61.3,59,"Med_To_Stk, Faceted",None,4.11,4.08,2.51,GIA,5543575954,https://www.gia.edu/report-check?reportno=5543575954,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=5543575954&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,16312152A,https://www.brilliantearth.com/loose-diamonds/view_detail/76515497/,320,Round,0.31,H,Super Ideal,VS2,Medium,Excellent,Excellent,60.4,59,"Med_To_Stk, Faceted",None,4.38,4.35,2.64,GIA,6535099118,https://www.gia.edu/report-check?reportno=6535099118,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=6535099118&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,18143413Y,https://www.brilliantearth.com/loose-diamonds/view_detail/76047680/,320,Round,0.32,F,Super Ideal,SI2,None,Excellent,Excellent,62.9,55,Medium - Slightly Thick,None,4.36,4.33,2.73,GIA,6535404634,https://www.gia.edu/report-check?reportno=6535404634,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=6535404634&surl=//image.brilliantearth.com/media/v360/&version=6
Brilliant Earth,18143310Y,https://www.brilliantearth.com/loose-diamonds/view_detail/76047561/,320,Pear,0.32,I,Very Good,VS2,None,Very Good,Very Good,61.4,61,Medium - Thick,None,5.87,3.91,2.4,GIA,6511818637,https://www.gia.edu/report-check?reportno=6511818637,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=6511818637&surl=//image.brilliantearth.com/media/v360/&version=2
Brilliant Earth,18006326Y,https://www.brilliantearth.com/loose-diamonds/view_detail/75593457/,320,Emerald,0.37,I,Ideal,VS1,None,Excellent,Very Good,68.4,65,Thick - Very Thick,None,4.67,3.41,2.33,GIA,6512350208,https://www.gia.edu/report-check?reportno=6512350208,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=6512350208&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,13822638Y,https://www.brilliantearth.com/loose-diamonds/view_detail/53821053/,320,Emerald,0.36,H,Ideal,VS1,Faint,Excellent,Very Good,65.4,67,Medium - Slightly Thick,None,4.75,3.48,2.28,GIA,1515248763,https://www.gia.edu/report-check?reportno=1515248763,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=1515248763&surl=//image.brilliantearth.com/media/v360/&version=36
Brilliant Earth,13824777Y,https://www.brilliantearth.com/loose-diamonds/view_detail/50990432/,320,Emerald,0.3,E,Super Ideal,SI1,None,Excellent,Excellent,65.4,68,Medium - Thick,None,4.45,3.33,2.18,GIA,3515344917,https://www.gia.edu/report-check?reportno=3515344917,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=3515344917&surl=//image.brilliantearth.com/media/v360/&version=18
Brilliant Earth,18347804A,https://www.brilliantearth.com/loose-diamonds/view_detail/76566053/,320,Round,0.31,H,Super Ideal,VS2,Medium,Excellent,Excellent,62.1,57,"Thn_To_Med, Faceted",None,4.38,4.35,2.71,GIA,1549733269,https://www.gia.edu/report-check?reportno=1549733269,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=1549733269&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,18348064A,https://www.brilliantearth.com/loose-diamonds/view_detail/76565942/,320,Round,0.3,G,Very Good,VS2,None,Excellent,Excellent,64.3,56,"Stk_To_Thk, Faceted",None,4.21,4.18,2.7,GIA,1548733186,https://www.gia.edu/report-check?reportno=1548733186,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=1548733186&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,18347985A,https://www.brilliantearth.com/loose-diamonds/view_detail/76568828/,320,Round,0.31,E,Very Good,SI2,None,Excellent,Excellent,64.2,56,"Stk_To_Thk, Faceted",None,4.25,4.23,2.72,GIA,6545733191,https://www.gia.edu/report-check?reportno=6545733191,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=6545733191&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,18347723A,https://www.brilliantearth.com/loose-diamonds/view_detail/76568846/,320,Round,0.31,E,Very Good,SI2,Faint,Excellent,Excellent,64,56,"Slightly Thick, Faceted",None,4.26,4.25,2.72,GIA,2546733272,https://www.gia.edu/report-check?reportno=2546733272,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=2546733272&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,13572544A,https://www.brilliantearth.com/loose-diamonds/view_detail/76517451/,320,Round,0.31,I,Very Good,VS1,Faint,Excellent,Excellent,62.5,56,"Medium - Slightly Thick, Faceted",None,4.36,4.35,2.72,GIA,3515521651,https://www.gia.edu/report-check?reportno=3515521651,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=3515521651&surl=//image.brilliantearth.com/media/v360/&version=8
Brilliant Earth,14391000A,https://www.brilliantearth.com/loose-diamonds/view_detail/76518456/,320,Round,0.31,G,Very Good,SI2,Faint,Excellent,Excellent,63.1,57,"Medium - Slightly Thick, Faceted",None,4.32,4.29,2.72,GIA,6522088931,https://www.gia.edu/report-check?reportno=6522088931,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=6522088931&surl=//image.brilliantearth.com/media/v360/&version=6
Brilliant Earth,16312122A,https://www.brilliantearth.com/loose-diamonds/view_detail/76512913/,320,Round,0.31,E,Very Good,SI2,None,Excellent,Excellent,63.9,57,"Stk_To_Thk, Faceted",None,4.26,4.24,2.71,GIA,2534576393,https://www.gia.edu/report-check?reportno=2534576393,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=2534576393&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,18143170Y,https://www.brilliantearth.com/loose-diamonds/view_detail/76047590/,320,Pear,0.3,D,Ideal,SI1,Medium,Excellent,Very Good,63.1,62,Medium - Thick,None,5.73,3.8,2.4,GIA,1515629461,https://www.gia.edu/report-check?reportno=1515629461,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=1515629461&surl=//image.brilliantearth.com/media/v360/&version=2
Brilliant Earth,18471280A,https://www.brilliantearth.com/loose-diamonds/view_detail/76840934/,320,Round,0.31,I,Super Ideal,SI1,None,Excellent,Excellent,62.1,58,"Med_To_Stk, Faceted",None,4.36,4.35,2.71,GIA,1549830487,https://www.gia.edu/report-check?reportno=1549830487,Mined,
Brilliant Earth,17383103A,https://www.brilliantearth.com/loose-diamonds/view_detail/76565664/,330,Round,0.31,G,Very Good,SI1,None,Excellent,Excellent,63.9,56,"Stk_To_Thk, Faceted",None,4.28,4.26,2.73,GIA,6545297779,https://www.gia.edu/report-check?reportno=6545297779,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=6545297779&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,17934620A,https://www.brilliantearth.com/loose-diamonds/view_detail/76568839/,330,Round,0.3,H,Ideal,VS1,Faint,Very Good,Excellent,61.4,58,"Thn_To_Med, Faceted",None,4.34,4.31,2.65,GIA,2547580144,https://www.gia.edu/report-check?reportno=2547580144,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=2547580144&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,17204632A,https://www.brilliantearth.com/loose-diamonds/view_detail/76480895/,330,Emerald,0.3,H,Ideal,SI1,None,Very Good,Very Good,64.1,68,Slightly Thick - Thick,None,4.78,3.18,2.04,GIA,5543406174,https://www.gia.edu/report-check?reportno=5543406174,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=5543406174&surl=//image.brilliantearth.com/media/v360/&version=10
Brilliant Earth,14329598A,https://www.brilliantearth.com/loose-diamonds/view_detail/76516053/,330,Round,0.31,I,Super Ideal,VS1,Medium,Excellent,Excellent,61.8,57,"Medium, Faceted",None,4.36,4.34,2.69,GIA,5516804129,https://www.gia.edu/report-check?reportno=5516804129,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=5516804129&surl=//image.brilliantearth.com/media/v360/&version=6
Brilliant Earth,17571810A,https://www.brilliantearth.com/loose-diamonds/view_detail/76516152/,330,Round,0.26,H,Super Ideal,VS1,None,Excellent,Excellent,62,58,"Med_To_Stk, Faceted",None,4.12,4.1,2.55,GIA,6542311411,https://www.gia.edu/report-check?reportno=6542311411,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=6542311411&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,17383604A,https://www.brilliantearth.com/loose-diamonds/view_detail/76516117/,330,Round,0.32,I,Ideal,VS2,None,Excellent,Very Good,61.9,57,"Med_To_Stk, Faceted",None,4.4,4.39,2.72,GIA,1543295597,https://www.gia.edu/report-check?reportno=1543295597,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=1543295597&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,16367971A,https://www.brilliantearth.com/loose-diamonds/view_detail/76517872/,330,Round,0.31,F,Super Ideal,SI1,Faint,Excellent,Excellent,62.3,57,"Med_To_Stk, Faceted",None,4.32,4.29,2.68,GIA,7538682684,https://www.gia.edu/report-check?reportno=7538682684,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=7538682684&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,17203510A,https://www.brilliantearth.com/loose-diamonds/view_detail/76513148/,330,Round,0.26,H,Super Ideal,VS2,None,Excellent,Excellent,61.7,59,"Med_To_Stk, Faceted",None,4.12,4.11,2.54,GIA,6545095228,https://www.gia.edu/report-check?reportno=6545095228,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=6545095228&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,16312868A,https://www.brilliantearth.com/loose-diamonds/view_detail/76512943/,330,Round,0.3,I,Very Good,VS1,None,Excellent,Excellent,63.5,57,"Stk_To_Thk, Faceted",None,4.26,4.24,2.7,GIA,7531252703,https://www.gia.edu/report-check?reportno=7531252703,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=7531252703&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,18007452Y,https://www.brilliantearth.com/loose-diamonds/view_detail/75598887/,330,Emerald,0.3,E,Ideal,VS2,None,Excellent,Very Good,64.4,67,Slightly Thick - Thick,None,4.37,3.36,2.16,GIA,1518684318,https://www.gia.edu/report-check?reportno=1518684318,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=1518684318&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,13812357Y,https://www.brilliantearth.com/loose-diamonds/view_detail/75725835/,330,Emerald,0.36,H,Super Ideal,VS2,None,Excellent,Excellent,66.5,64,Slightly Thick - Thick,None,4.69,3.46,2.3,GIA,2517586203,https://www.gia.edu/report-check?reportno=2517586203,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=2517586203&surl=//image.brilliantearth.com/media/v360/&version=34
Brilliant Earth,18471176A,https://www.brilliantearth.com/loose-diamonds/view_detail/76840993/,330,Round,0.31,I,Super Ideal,VS2,None,Excellent,Excellent,61.2,59,"Med_To_Stk, Faceted",None,4.36,4.34,2.66,GIA,6541830469,https://www.gia.edu/report-check?reportno=6541830469,Mined,
Brilliant Earth,18471257A,https://www.brilliantearth.com/loose-diamonds/view_detail/76840926/,330,Round,0.31,G,Very Good,SI1,None,Excellent,Very Good,63.4,57,"Med_To_Stk, Faceted",None,4.28,4.26,2.71,GIA,2544829765,https://www.gia.edu/report-check?reportno=2544829765,Mined,
Brilliant Earth,18347656A,https://www.brilliantearth.com/loose-diamonds/view_detail/76568797/,330,Round,0.27,F,Very Good,VS2,None,Good,Excellent,62.3,59,"Slightly Thick, Faceted",None,4.15,4.14,2.58,GIA,1232764259,https://www.gia.edu/report-check?reportno=1232764259,Mined,
Brilliant Earth,18347871A,https://www.brilliantearth.com/loose-diamonds/view_detail/76569113/,330,Round,0.31,F,Super Ideal,SI2,None,Excellent,Excellent,60.8,59,"Med_To_Stk, Faceted",None,4.38,4.36,2.65,GIA,1543733198,https://www.gia.edu/report-check?reportno=1543733198,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=1543733198&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,17383274A,https://www.brilliantearth.com/loose-diamonds/view_detail/76566076/,330,Round,0.31,G,Very Good,SI1,None,Very Good,Excellent,63.6,57,"Slightly Thick, Faceted",None,4.27,4.25,2.71,GIA,6542297860,https://www.gia.edu/report-check?reportno=6542297860,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=6542297860&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,17934650A,https://www.brilliantearth.com/loose-diamonds/view_detail/76517495/,330,Round,0.27,H,Ideal,VS1,None,Very Good,Excellent,62.1,58,"Med_To_Stk, Faceted",None,4.14,4.13,2.57,GIA,1545570617,https://www.gia.edu/report-check?reportno=1545570617,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=1545570617&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,14964281A,https://www.brilliantearth.com/loose-diamonds/view_detail/76517945/,330,Round,0.31,J,Super Ideal,VVS1,Faint,Excellent,Excellent,61.7,56,"Medium, Faceted",None,4.38,4.36,2.7,GIA,5523365252,https://www.gia.edu/report-check?reportno=5523365252,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=5523365252&surl=//image.brilliantearth.com/media/v360/&version=4
